GEO_ID,STATE_FIPS,CNTY_FIPS,TRACT,CENSUSAREA,STCOFIPS,FIPS,STATE_ABBR,STATE_NAME,COUNTY,LOCATION,TOTPOP,E_TOTPOP,M_TOTPOP,HU,E_HU,M_HU,HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDIP,M_NOHSDIP,AGE65,AGE17,SNGPRNT,MINORITY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,GROUPQ,E_P_POV,M_P_POV,E_P_UNEMP,M_P_UNEMP,E_P_PCI,M_P_PCI,E_P_NOHSDIP,M_P_NOHSDIP,P_AGE65,P_AGE17,P_SNGPRNT,P_MINORITY,E_P_LIMENG,M_P_LIMENG,E_P_MUNIT,M_P_MUNIT,E_P_MOBILE,M_P_MOBILE,E_P_CROWD,M_P_CROWD,E_P_NOVEH,M_P_NOVEH,P_GROUPQ,E_PL_POV,E_PL_UNEMP,E_PL_PCI,E_PL_NOHSDIP,S_PL_THEME1,R_PL_THEME1,PL_AGE65,PL_AGE17,PL_SNGPRNT,S_PL_THEME2,R_PL_THEME2,PL_MINORITY,E_PL_LIMENG,S_PL_THEME3,R_PL_THEME3,E_PL_MUNIT,E_PL_MOBILE,E_PL_CROWD,E_PL_NOVEH,PL_GROUPQ,S_PL_THEME4,R_PL_THEME4,S_PL_THEMES,R_PL_THEMES,F_PL_POV,F_PL_UNEMP,F_PL_PCI,F_PL_NOHSDIP,F_PL_THEME1,F_PL_AGE65,F_PL_AGE17,F_PL_SNGPRNT,F_PL_THEME2,F_PL_MINORITY,F_PL_LIMENG,F_PL_THEME3,F_PL_MUNIT,F_PL_MOBILE,F_PL_CROWD,F_PL_NOVEH,F_PL_GROUPQ,F_PL_THEME4,F_PL_TOTAL
1400000US26125133003,26,125,133003,1.004,26125,26125133003,MI,Michigan,Oakland County,"Census Tract 1330.03, Oakland County, Michigan",3060.0,3389.0,310.0,1483.0,1484.0,59.0,1331.0,280.0,204.0,107.0,430.0,31855.0,3459.0,244.0,270.0,335.0,723.0,107.0,607.0,104.0,385.0,574.0,167.0,0.0,109.0,0.0,154.0,12.0,111.0,0.0,0.08262,0.059718,0.057837,0.232161,31855.0,3459.0,0.112806,0.12414931,0.109477,0.236274,0.08039068,0.198366,0.0,0.083444,0.386792,0.11147804,0.0,0.07345013,0.0,0.109375,0.008522,0.07883351,0.0,0.356,0.119,0.1775,0.5144,1.1669,0.2474,0.292,0.508,0.365,1.165,0.184,0.619,0.0,0.619,0.26,0.9561,0.0,0.0,0.094,0.0,1.0501,0.1056,4.001,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1400000US26125133100,26,125,133100,4.674,26125,26125133100,MI,Michigan,Oakland County,"Census Tract 1331, Oakland County, Michigan",3960.0,3932.0,282.0,2860.0,2742.0,125.0,2227.0,886.0,296.0,243.0,379.0,20406.0,2032.0,263.0,270.0,226.0,768.0,329.0,1927.0,242.0,393.0,2233.0,287.0,0.0,109.0,14.0,111.0,132.0,68.0,0.0,0.22533,0.073524,0.089568,0.138971,20406.0,2032.0,0.116785,0.11905463,0.05707,0.193939,0.14773237,0.486616,0.003671,0.140854,0.814369,0.09786301,0.0,0.03975201,0.005904,0.04681347,0.055672,0.02835617,0.0,0.769,0.353,0.6512,0.5353,2.3085,0.6108,0.05,0.176,0.749,0.975,0.074,0.812,0.446,1.258,0.712,0.9956,0.0,0.3786,0.5506,0.0,1.9248,0.3372,6.4663,0.4599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1400000US26125134000,26,125,134000,2.021,26125,26125134000,MI,Michigan,Oakland County,"Census Tract 1340, Oakland County, Michigan",4898.0,4761.0,321.0,1899.0,1820.0,59.0,1787.0,230.0,110.0,224.0,373.0,31388.0,3180.0,194.0,320.0,454.0,1344.0,155.0,316.0,0.0,436.0,0.0,189.0,0.0,109.0,28.0,118.0,9.0,110.0,0.0,0.048431,0.022931,0.085988,0.142977,31388.0,3180.0,0.064026,0.10555976,0.09269,0.274397,0.08673754,0.064516,0.002437,0.11427,0.0,0.10384615,0.0,0.05989011,0.016686,0.07031661,0.005363,0.06555365,0.0,0.18,0.328,0.188,0.2385,0.9345,0.1767,0.191,0.82,0.422,1.433,0.427,0.274,0.368,0.642,0.27,0.0,0.0,0.6526,0.0639,0.0,0.7165,0.0519,3.726,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26125134400,26,125,134400,3.79,26125,26125134400,MI,Michigan,Oakland County,"Census Tract 1344, Oakland County, Michigan",4607.0,4206.0,212.0,1792.0,1716.0,40.0,1691.0,149.0,104.0,148.0,366.0,38120.0,5906.0,68.0,347.0,448.0,1167.0,135.0,282.0,13.0,423.0,36.0,163.0,0.0,109.0,21.0,111.0,85.0,120.0,0.0,0.035603,0.024781,0.063546,0.157034,38120.0,5906.0,0.024691,0.12599048,0.097243,0.25331,0.07983441,0.061211,0.009912,0.155926,0.020979,0.09498709,0.0,0.06351981,0.013843,0.07316504,0.056031,0.07901722,0.0,0.109,0.152,0.0827,0.0647,0.4084,0.0372,0.218,0.665,0.361,1.244,0.245,0.251,0.668,0.919,0.47,0.4711,0.0,0.5924,0.5521,0.0,1.6156,0.2323,4.187,0.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26125193500,26,125,193500,1.831,26125,26125193500,MI,Michigan,Oakland County,"Census Tract 1935, Oakland County, Michigan",2715.0,2685.0,246.0,1226.0,1217.0,60.0,1078.0,651.0,365.0,144.0,383.0,19283.0,2342.0,179.0,357.0,193.0,745.0,176.0,670.0,55.0,412.0,45.0,121.0,703.0,113.0,39.0,118.0,33.0,116.0,0.0,0.242458,0.134113,0.104347,0.276822,19283.0,2342.0,0.101072,0.20132777,0.071086,0.274401,0.1632653,0.246777,0.018433,0.125075,0.036976,0.0994081,0.577649,0.08837593,0.036448,0.11023288,0.030841,0.10837663,0.0,0.789,0.468,0.7074,0.4525,2.4169,0.6407,0.087,0.821,0.78,1.688,0.662,0.676,0.792,1.468,0.834,0.5543,0.9975,0.8737,0.3441,0.0,2.7696,0.6984,8.3425,0.7613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1400000US26125193600,26,125,193600,1.091,26125,26125193600,MI,Michigan,Oakland County,"Census Tract 1936, Oakland County, Michigan",2654.0,2466.0,195.0,1041.0,1036.0,44.0,1008.0,146.0,132.0,129.0,414.0,31204.0,4508.0,144.0,352.0,296.0,626.0,68.0,312.0,92.0,417.0,0.0,189.0,20.0,32.0,0.0,154.0,27.0,32.0,0.0,0.059205,0.053322,0.094852,0.304052,31204.0,4508.0,0.089496,0.21865713,0.111529,0.23587,0.06746031,0.117558,0.011002,0.258538,0.0,0.18243243,0.019305,0.03087715,0.0,0.15461847,0.027108,0.03208273,0.0,0.232,0.396,0.1946,0.3824,1.205,0.2591,0.309,0.502,0.25,1.061,0.107,0.475,0.69,1.165,0.645,0.0,0.6203,0.0,0.2962,0.0,0.9165,0.0791,4.3475,0.1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26125193700,26,125,193700,1.804,26125,26125193700,MI,Michigan,Oakland County,"Census Tract 1937, Oakland County, Michigan",4360.0,4208.0,241.0,1944.0,1825.0,74.0,1759.0,281.0,163.0,250.0,325.0,31622.0,3635.0,251.0,237.0,475.0,1113.0,118.0,1033.0,137.0,391.0,224.0,60.0,0.0,109.0,0.0,154.0,132.0,66.0,0.0,0.067096,0.038723,0.110375,0.142944,31622.0,3635.0,0.086671,0.08165355,0.108944,0.255275,0.06708357,0.236926,0.009385,0.13236,0.122739,0.03249784,0.0,0.05972603,0.0,0.09299517,0.07971,0.03955745,0.0,0.27,0.508,0.1837,0.3651,1.3268,0.2977,0.29,0.681,0.245,1.216,0.223,0.666,0.654,1.32,0.754,0.7906,0.0,0.0,0.6682,0.0,1.4588,0.1906,5.3216,0.2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26125194100,26,125,194100,1.346,26125,26125194100,MI,Michigan,Oakland County,"Census Tract 1941, Oakland County, Michigan",3035.0,3072.0,168.0,1151.0,1161.0,23.0,1109.0,55.0,45.0,59.0,438.0,38491.0,5642.0,73.0,347.0,337.0,752.0,42.0,504.0,22.0,423.0,0.0,189.0,0.0,109.0,0.0,154.0,19.0,111.0,11.0,0.017962,0.014663,0.037436,0.27788,38491.0,5642.0,0.035214,0.16737886,0.111037,0.247775,0.03787195,0.166062,0.02197,0.082858,0.0,0.1627907,0.0,0.09388458,0.0,0.13580247,0.016754,0.09788081,0.003624,0.045,0.037,0.0813,0.1054,0.2687,0.016,0.304,0.611,0.037,0.952,0.068,0.57,0.822,1.392,0.793,0.0,0.0,0.0,0.1811,0.5742,0.7553,0.0581,3.368,0.0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26125194200,26,125,194200,1.642,26125,26125194200,MI,Michigan,Oakland County,"Census Tract 1942, Oakland County, Michigan",1896.0,1732.0,203.0,906.0,879.0,49.0,861.0,0.0,154.0,75.0,439.0,40439.0,4140.0,29.0,378.0,405.0,326.0,24.0,354.0,0.0,436.0,0.0,189.0,0.0,109.0,0.0,154.0,18.0,111.0,6.0,0.0,0.088914,0.080472,0.470234,40439.0,4140.0,0.019714,0.25696008,0.213607,0.17194,0.02787456,0.186708,0.030154,0.094575,0.0,0.21501706,0.0,0.12400455,0.0,0.18895706,0.022085,0.13618033,0.003164,0.0,0.287,0.0667,0.0514,0.4051,0.0357,0.895,0.1,0.015,1.01,0.084,0.605,0.876,1.481,0.842,0.0,0.0,0.0,0.2374,0.5503,0.7877,0.0635,3.6838,0.0641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26125194300,26,125,194300,2.197,26125,26125194300,MI,Michigan,Oakland County,"Census Tract 1943, Oakland County, Michigan",3742.0,3516.0,200.0,1526.0,1537.0,33.0,1437.0,221.0,147.0,92.0,365.0,60426.0,10847.0,59.0,396.0,406.0,928.0,54.0,977.0,118.0,369.0,259.0,145.0,0.0,109.0,16.0,112.0,0.0,154.0,3.0,0.062855,0.041655,0.051139,0.202778,60426.0,10847.0,0.022806,0.15306623,0.108498,0.247995,0.03757828,0.26109,0.023187,0.173678,0.16851,0.09427022,0.0,0.07091737,0.011134,0.07793793,0.0,0.10716771,0.000801,0.249,0.088,0.0106,0.0594,0.407,0.0368,0.286,0.614,0.037,0.937,0.065,0.688,0.832,1.52,0.867,0.8443,0.0,0.5332,0.0,0.3412,1.7187,0.2668,4.5827,0.1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26125194500,26,125,194500,1.372,26125,26125194500,MI,Michigan,Oakland County,"Census Tract 1945, Oakland County, Michigan",1058.0,1083.0,160.0,679.0,728.0,57.0,606.0,91.0,61.0,0.0,487.0,25357.0,2975.0,131.0,315.0,452.0,98.0,16.0,57.0,32.0,425.0,0.0,189.0,376.0,85.0,0.0,154.0,118.0,73.0,0.0,0.084025,0.05494,0.0,1.190709,25357.0,2975.0,0.1366,0.32768543,0.427221,0.092627,0.02640264,0.053875,0.034824,0.099364,0.0,0.25961538,0.516483,0.10953164,0.0,0.23547401,0.180428,0.10836543,0.0,0.362,0.0,0.395,0.6378,1.3948,0.3178,0.999,0.02,0.011,1.03,0.093,0.2,0.894,1.094,0.604,0.0,0.9967,0.0,0.8868,0.0,1.8835,0.3227,5.4023,0.2897,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2
1400000US26125194600,26,125,194600,2.176,26125,26125194600,MI,Michigan,Oakland County,"Census Tract 1946, Oakland County, Michigan",4122.0,3842.0,258.0,1623.0,1593.0,71.0,1524.0,289.0,165.0,210.0,318.0,34814.0,3705.0,181.0,296.0,340.0,1010.0,97.0,760.0,57.0,429.0,126.0,127.0,0.0,109.0,8.0,110.0,13.0,110.0,18.0,0.075221,0.042648,0.096153,0.14523,34814.0,3705.0,0.070155,0.11463552,0.082484,0.245026,0.06364829,0.184376,0.104279,0.091838,0.079096,0.07964581,0.0,0.06842436,0.005198,0.07147441,0.008447,0.07147346,0.004366,0.317,0.404,0.1203,0.273,1.1143,0.231,0.138,0.59,0.212,0.94,0.066,0.598,0.979,1.577,0.895,0.7005,0.0,0.3608,0.0929,0.6025,1.7567,0.2813,5.388,0.2861,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1400000US26163531200,26,163,531200,0.417,26163,26163531200,MI,Michigan,Wayne County,"Census Tract 5312, Wayne County, Michigan",2532.0,3030.0,669.0,1186.0,1231.0,53.0,889.0,451.0,275.0,328.0,374.0,17729.0,3859.0,407.0,296.0,339.0,652.0,191.0,2444.0,34.0,410.0,0.0,189.0,14.0,22.0,41.0,118.0,74.0,70.0,8.0,0.148844,0.0846,0.282758,0.312713,17729.0,3859.0,0.197764,0.14002389,0.133886,0.257503,0.21484814,0.965244,0.0,0.161721,0.0,0.15353371,0.011372,0.01786494,0.045104,0.12969609,0.081408,0.07636337,0.003159,0.606,0.939,0.7719,0.8378,3.1547,0.8298,0.495,0.703,0.86,2.058,0.929,0.935,0.0,0.935,0.486,0.0,0.5764,0.9154,0.6751,0.5495,2.7164,0.6751,8.8641,0.8309,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,3
1400000US26163531400,26,163,531400,0.194,26163,26163531400,MI,Michigan,Wayne County,"Census Tract 5314, Wayne County, Michigan",1935.0,2666.0,557.0,989.0,1039.0,48.0,706.0,1094.0,546.0,189.0,372.0,9575.0,2061.0,300.0,329.0,293.0,504.0,194.0,1924.0,25.0,424.0,49.0,164.0,0.0,109.0,25.0,111.0,209.0,92.0,18.0,0.420284,0.189652,0.225806,0.435925,9575.0,2061.0,0.2441,0.26527246,0.151421,0.260465,0.27478753,0.994315,0.0,0.194295,0.04716,0.15782904,0.0,0.10490857,0.034482,0.15305006,0.288275,0.1223129,0.009302,0.932,0.886,0.9639,0.9047,3.6866,0.9446,0.625,0.725,0.942,2.292,0.984,0.994,0.0,0.994,0.541,0.604,0.0,0.8574,0.9564,0.7209,3.1387,0.8367,10.1113,0.9501,1,0,1,1,3,0,0,1,1,1,0,1,0,0,0,1,0,1,6
1400000US26163531500,26,163,531500,0.334,26163,26163531500,MI,Michigan,Wayne County,"Census Tract 5315, Wayne County, Michigan",3018.0,3410.0,691.0,2026.0,2126.0,67.0,1203.0,1263.0,470.0,364.0,350.0,11153.0,2129.0,673.0,274.0,399.0,750.0,301.0,2978.0,0.0,436.0,446.0,192.0,0.0,109.0,0.0,154.0,454.0,154.0,100.0,0.391142,0.127874,0.279355,0.260476,11153.0,2129.0,0.295824,0.10446188,0.132206,0.248508,0.25020781,0.986746,0.0,0.223132,0.209783,0.09006813,0.0,0.05126999,0.0,0.1319623,0.389031,0.12156692,0.033134,0.912,0.937,0.9413,0.9457,3.736,0.9621,0.481,0.621,0.908,2.01,0.905,0.972,0.0,0.972,0.518,0.8849,0.0,0.0,0.9819,0.8646,2.7314,0.6802,9.4494,0.8936,1,1,1,1,4,0,0,1,1,1,0,1,0,0,0,1,0,1,7
1400000US26163531600,26,163,531600,0.216,26163,26163531600,MI,Michigan,Wayne County,"Census Tract 5316, Wayne County, Michigan",1981.0,1941.0,509.0,1212.0,1127.0,63.0,856.0,742.0,375.0,400.0,304.0,11960.0,2910.0,205.0,304.0,245.0,461.0,201.0,1958.0,0.0,436.0,181.0,90.0,0.0,109.0,18.0,111.0,77.0,50.0,15.0,0.382277,0.165156,0.4662,0.327463,11960.0,2910.0,0.160156,0.23200358,0.123674,0.23271,0.23481308,0.988389,0.0,0.156328,0.160603,0.07935177,0.0,0.09671695,0.028346,0.17474149,0.121259,0.07619451,0.007571,0.907,0.994,0.9271,0.7345,3.5626,0.9173,0.409,0.47,0.889,1.768,0.727,0.979,0.0,0.979,0.525,0.8381,0.0,0.8109,0.7924,0.6947,3.1361,0.8359,9.4457,0.8921,1,1,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,4
1400000US26081011406,26,081,011406,0.893,26081,26081011406,MI,Michigan,Kent County,"Census Tract 114.06, Kent County, Michigan",5333.0,5486.0,334.0,2529.0,2568.0,124.0,2184.0,1349.0,469.0,355.0,363.0,16433.0,1725.0,541.0,309.0,277.0,1575.0,556.0,2217.0,303.0,421.0,1741.0,246.0,0.0,109.0,0.0,154.0,196.0,148.0,0.0,0.247477,0.084643,0.114258,0.115552,16433.0,1725.0,0.18277,0.10353639,0.05194,0.29533,0.25457875,0.415713,0.0,0.119288,0.677959,0.09002721,0.0,0.04244548,0.0,0.06384743,0.08126,0.06121518,0.0,0.794,0.538,0.8214,0.8058,2.9592,0.7861,0.035,0.904,0.915,1.854,0.791,0.787,0.0,0.787,0.359,0.9909,0.0,0.0,0.6733,0.0,1.6642,0.2468,7.2644,0.5991,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,3
1400000US26081011500,26,081,011500,5.709,26081,26081011500,MI,Michigan,Kent County,"Census Tract 115, Kent County, Michigan",6970.0,6955.0,323.0,3337.0,3439.0,142.0,3063.0,1310.0,382.0,331.0,358.0,21078.0,1806.0,505.0,245.0,875.0,1343.0,282.0,1185.0,0.0,436.0,1394.0,264.0,16.0,26.0,34.0,115.0,203.0,109.0,275.0,0.196962,0.056642,0.083082,0.089359,21078.0,1806.0,0.119272,0.05708553,0.125538,0.192682,0.0920666,0.170014,0.003802,0.091254,0.40535,0.07491967,0.004652,0.0075579,0.010654,0.03603368,0.063616,0.03396318,0.039454,0.718,0.308,0.6137,0.5471,2.1868,0.5758,0.426,0.171,0.467,1.064,0.109,0.576,0.454,1.03,0.564,0.959,0.4759,0.5187,0.5985,0.8838,3.4359,0.9147,7.7167,0.6706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1400000US26081011600,26,081,011600,8.567,26081,26081011600,MI,Michigan,Kent County,"Census Tract 116, Kent County, Michigan",7897.0,7604.0,398.0,3204.0,3310.0,125.0,3049.0,500.0,195.0,388.0,334.0,28238.0,2140.0,245.0,343.0,983.0,2048.0,212.0,577.0,16.0,408.0,230.0,111.0,0.0,109.0,0.0,154.0,137.0,66.0,24.0,0.065754,0.025412,0.091272,0.078131,28238.0,2140.0,0.048688,0.06811441,0.124477,0.259338,0.06953099,0.073065,0.00558,0.073626,0.069486,0.03343192,0.0,0.03293051,0.0,0.05129913,0.045636,0.02187303,0.003039,0.266,0.367,0.2766,0.1687,1.0783,0.2201,0.414,0.714,0.27,1.398,0.395,0.32,0.536,0.856,0.41,0.6748,0.0,0.0,0.4762,0.5397,1.6907,0.2577,5.023,0.2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26081011702,26,081,011702,9.217,26081,26081011702,MI,Michigan,Kent County,"Census Tract 117.02, Kent County, Michigan",4149.0,4240.0,283.0,1897.0,1950.0,99.0,1702.0,495.0,209.0,240.0,376.0,26498.0,3237.0,121.0,273.0,444.0,960.0,89.0,388.0,39.0,410.0,808.0,159.0,0.0,109.0,0.0,154.0,97.0,74.0,0.0,0.116745,0.048672,0.100925,0.157494,26498.0,3237.0,0.046844,0.10563308,0.107013,0.231381,0.05229142,0.093516,0.0,0.189154,0.414358,0.07877805,0.0,0.05589744,0.0,0.08584169,0.054069,0.04112235,0.0,0.498,0.44,0.3437,0.1558,1.4375,0.3349,0.277,0.453,0.114,0.844,0.049,0.402,0.0,0.402,0.136,0.9619,0.0,0.0,0.5405,0.0,1.5024,0.2004,4.1859,0.1097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1400000US26163590500,26,163,590500,14.737,26163,26163590500,MI,Michigan,Wayne County,"Census Tract 5905, Wayne County, Michigan",6278.0,6144.0,289.0,2582.0,2476.0,122.0,2422.0,755.0,308.0,571.0,340.0,23742.0,2136.0,546.0,287.0,787.0,1455.0,294.0,531.0,30.0,409.0,15.0,156.0,817.0,150.0,14.0,111.0,132.0,83.0,37.0,0.124177,0.050285,0.18366,0.107586,23742.0,2136.0,0.127272,0.06655391,0.125358,0.231761,0.12138728,0.084581,0.002509,0.13237,0.006058,0.06300414,0.329967,0.05835915,0.005889,0.0466966,0.055532,0.03480897,0.005893,0.526,0.818,0.481,0.5853,2.4103,0.6381,0.423,0.458,0.655,1.536,0.527,0.374,0.372,0.746,0.334,0.3408,0.9829,0.3782,0.5499,0.6584,2.9102,0.7597,7.6025,0.6534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1400000US26163590600,26,163,590600,4.87,26163,26163590600,MI,Michigan,Wayne County,"Census Tract 5906, Wayne County, Michigan",2450.0,2612.0,190.0,988.0,1012.0,57.0,935.0,237.0,114.0,104.0,382.0,27181.0,2782.0,298.0,284.0,310.0,541.0,73.0,262.0,0.0,436.0,0.0,189.0,0.0,109.0,0.0,154.0,28.0,25.0,14.0,0.091118,0.043347,0.08062,0.29574,27181.0,2782.0,0.165188,0.15679511,0.12653,0.220816,0.07807486,0.106938,0.0,0.091003,0.0,0.18675889,0.0,0.10770751,0.0,0.16576964,0.030139,0.02680336,0.005714,0.387,0.287,0.3174,0.7514,1.7428,0.4227,0.433,0.355,0.345,1.133,0.157,0.449,0.0,0.449,0.159,0.0,0.0,0.0,0.3376,0.6508,0.9884,0.0907,4.3132,0.1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26163591600,26,163,591600,4.141,26163,26163591600,MI,Michigan,Wayne County,"Census Tract 5916, Wayne County, Michigan",1912.0,1819.0,234.0,710.0,598.0,53.0,657.0,77.0,122.0,153.0,434.0,26551.0,4487.0,121.0,351.0,166.0,485.0,57.0,503.0,0.0,436.0,0.0,189.0,0.0,109.0,0.0,154.0,0.0,154.0,4.0,0.042588,0.067258,0.153,0.432242,26551.0,4487.0,0.112978,0.32753666,0.08682,0.253661,0.08675799,0.263075,0.0,0.071569,0.0,0.31605351,0.0,0.18227425,0.0,0.28205128,0.0,0.28205128,0.002092,0.144,0.728,0.3418,0.5158,1.7296,0.4165,0.162,0.67,0.423,1.255,0.257,0.691,0.0,0.691,0.301,0.0,0.0,0.0,0.0,0.4675,0.4675,0.0287,4.1431,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26163591700,26,163,591700,4.385,26163,26163591700,MI,Michigan,Wayne County,"Census Tract 5917, Wayne County, Michigan",6321.0,5868.0,283.0,2351.0,2139.0,104.0,2258.0,337.0,212.0,482.0,290.0,29913.0,1940.0,392.0,199.0,590.0,1681.0,182.0,1132.0,140.0,336.0,66.0,162.0,10.0,16.0,21.0,113.0,60.0,56.0,23.0,0.05743,0.036021,0.149829,0.089211,29913.0,1940.0,0.101897,0.05132662,0.093339,0.265938,0.0806023,0.179085,0.0,0.068987,0.030855,0.07572147,0.004675,0.00747668,0.010248,0.05514611,0.029282,0.02728516,0.003638,0.223,0.714,0.227,0.4572,1.6212,0.3914,0.195,0.765,0.367,1.327,0.328,0.59,0.0,0.59,0.238,0.527,0.4762,0.5078,0.3245,0.5746,2.4101,0.5354,5.9483,0.3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26163591800,26,163,591800,1.612,26163,26163591800,MI,Michigan,Wayne County,"Census Tract 5918, Wayne County, Michigan",6168.0,5852.0,347.0,2491.0,2138.0,84.0,2333.0,969.0,333.0,367.0,297.0,22638.0,2085.0,461.0,195.0,590.0,1705.0,349.0,1447.0,147.0,372.0,349.0,115.0,134.0,48.0,30.0,113.0,141.0,65.0,0.0,0.165754,0.05611,0.132538,0.106424,22638.0,2085.0,0.129676,0.05421816,0.095654,0.276426,0.14959279,0.234597,0.005175,0.070553,0.163236,0.05340487,0.062675,0.02231544,0.01491,0.05615861,0.070079,0.03213626,0.0,0.651,0.643,0.5357,0.6011,2.4308,0.6465,0.209,0.828,0.754,1.791,0.747,0.661,0.519,1.18,0.658,0.8407,0.7394,0.6123,0.6348,0.0,2.8272,0.7267,8.229,0.7456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26163591900,26,163,591900,1.95,26163,26163591900,MI,Michigan,Wayne County,"Census Tract 5919, Wayne County, Michigan",5463.0,5102.0,238.0,2206.0,1988.0,70.0,2087.0,469.0,239.0,252.0,283.0,26754.0,2824.0,449.0,252.0,515.0,1394.0,235.0,740.0,33.0,394.0,154.0,77.0,0.0,109.0,26.0,112.0,63.0,50.0,4.0,0.092141,0.046758,0.099251,0.111045,26754.0,2824.0,0.131478,0.07348387,0.09427,0.255171,0.11260182,0.135456,0.0,0.175382,0.077464,0.03863623,0.0,0.05482897,0.013837,0.05960281,0.033528,0.02656561,0.000732,0.392,0.427,0.3345,0.6097,1.7632,0.4322,0.202,0.68,0.613,1.495,0.487,0.516,0.0,0.516,0.195,0.6976,0.0,0.5917,0.371,0.3365,1.9968,0.3633,5.771,0.3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26163592000,26,163,592000,4.954,26163,26163592000,MI,Michigan,Wayne County,"Census Tract 5920, Wayne County, Michigan",4351.0,3911.0,228.0,1548.0,1456.0,79.0,1453.0,41.0,113.0,311.0,289.0,29404.0,2462.0,133.0,332.0,312.0,1294.0,110.0,741.0,34.0,410.0,0.0,189.0,0.0,109.0,15.0,111.0,30.0,26.0,6.0,0.010483,0.028886,0.142074,0.131235,29404.0,2462.0,0.053413,0.13329187,0.071707,0.297402,0.07570543,0.170305,0.0,0.111852,0.0,0.12980769,0.0,0.07486264,0.012116,0.08965572,0.024232,0.02091562,0.001378,0.027,0.687,0.2453,0.1853,1.1446,0.2405,0.089,0.909,0.327,1.325,0.326,0.577,0.0,0.577,0.231,0.0,0.0,0.5532,0.2661,0.3938,1.2131,0.1307,4.2597,0.1192,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1400000US26163593200,26,163,593200,0.795,26163,26163593200,MI,Michigan,Wayne County,"Census Tract 5932, Wayne County, Michigan",3934.0,3657.0,297.0,1787.0,1788.0,76.0,1657.0,236.0,145.0,170.0,377.0,35266.0,4667.0,165.0,279.0,530.0,798.0,124.0,573.0,71.0,348.0,121.0,139.0,0.0,109.0,0.0,154.0,28.0,26.0,5.0,0.064533,0.039302,0.084116,0.186197,35266.0,4667.0,0.063706,0.10760508,0.134722,0.202846,0.07483403,0.145653,0.0,0.268969,0.067673,0.07768726,0.0,0.06096197,0.0,0.09903537,0.018006,0.01667167,0.00127,0.26,0.316,0.1155,0.236,0.9275,0.1738,0.501,0.221,0.319,1.041,0.097,0.535,0.0,0.535,0.208,0.6686,0.0,0.0,0.1935,0.3808,1.2429,0.1358,3.7464,0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
